year;fishing_area;species_code;species;common_name;ICES_stock_code;landings
2013;27.7.g;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.07458
2013;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;44.361677
2013;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;9.53946
2013;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.5763
2013;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;3.46345
2013;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;15.937601
2013;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.17063
2013;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.00113
2013;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;18.868698
2013;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.36074
2013;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.36283
2013;27.7.g;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.21018
2013;27.7.g;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.2147
2013;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;4.75174
2013;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.20453
2013;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;3.63293
2013;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;2.9894
2013;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;4.17422
2013;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.48087
2013;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;4.407
2013;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;1.219722
2013;27.7.h;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;1.41042
2013;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;11.65753
2013;27.7.h;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.04068
2013;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;41.056392
2013;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;10.7915
2013;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;5.3812
2013;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.08136
2013;27.7.j;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.289
2013;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;9.44454
2013;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.10848
2013;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;4.48384
2013;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;11.872
2013;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;0.38588
2013;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;32.53288
2013;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.002
2013;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;3.48944
2013;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.69726
2013;27.7.j;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.04068
2013;27.7.j;SKA;Rajiformes;Skates;raj.27.67a-ce-k;2.796185
2013;27.7.j;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.38081
2013;27.7.j;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.50737
2013;27.7.j;SRX;Rajiformes;Skates;raj.27.67a-ce-k;8.97672
2013;27.7.k;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.15368
2014;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;67.927464
2014;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;9.12249
2014;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;2.76398
2014;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;0.14916
2014;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;7.98458
2014;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;0.47008
2014;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;0.16498
2014;27.6.a;RJM;Raja montagui;Spotted ray;rjm.27.67bj;0.15368
2014;27.6.a;RJM;Raja montagui;Spotted ray;rjm.27.67bj;4.3931462
2014;27.6.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;5.26079
2014;27.6.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.29945
2014;27.6.a;RJR;Amblyraja radiata;Skates;raj.27.67a-ce-k;0.04859
2014;27.6.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;3.0623
2014;27.6.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.1582
2014;27.6.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.02034
2014;27.6.b;RJC;Raja clavata;Thornback ray;rjc.27.6;4.77772
2014;27.6.b;RJC;Raja clavata;Thornback ray;rjc.27.6;0.039098
2014;27.6.b;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;3.527
2014;27.6.b;RJM;Raja montagui;Spotted ray;rjm.27.67bj;16.84122
2014;27.6.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.97792
2014;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;48.243831
2014;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;3.34932
2014;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;346.368364
2014;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.12204
2014;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.1356
2014;27.7.a;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;25.553738
2014;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;5.713774
2014;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.0283
2014;27.7.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;3.18487
2014;27.7.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;5.43304
2014;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;49.770776
2014;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;8.236796
2014;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.39889
2014;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;1.82382
2014;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;8.00944
2014;27.7.b;RJE;Raja microocellata;Skates;raj.27.67a-ce-k;0.045878
2014;27.7.b;RJE;Raja microocellata;Skates;raj.27.67a-ce-k;0.0113
2014;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;31.697065
2014;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;1.31645
2014;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.0113
2014;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;5.2206
2014;27.7.b;RJM;Raja montagui;Spotted ray;rjm.27.67bj;1.97836
2014;27.7.b;RJM;Raja montagui;Spotted ray;rjm.27.67bj;0.0791
2014;27.7.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;4.48889
2014;27.7.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.113
2014;27.7.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.45878
2014;27.7.b;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.18871
2014;27.7.b;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.00565
2014;27.7.b;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.0904
2014;27.7.b;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.3051
2014;27.7.b;SRX;Rajiformes;Skates;raj.27.67a-ce-k;1.13
2014;27.7.b;SRX;Rajiformes;Skates;raj.27.67a-ce-k;1.06785
2014;27.7.c;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.415388
2014;27.7.c;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.03616
2014;27.7.c;RJM;Raja montagui;Spotted ray;rjm.27.67bj;0.61864
2014;27.7.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.31266
2014;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.116
2014;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.0791
2014;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.35595
2014;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.038
2014;27.7.g;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.21696
2014;27.7.g;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;4.38666
2014;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;137.657361
2014;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;1.41024
2014;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.33222
2014;27.7.g;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.0678
2014;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;51.634724
2014;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;18.00429
2014;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;3.57419
2014;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;23.090505
2014;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;19.100229
2014;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.44974
2014;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.72772
2014;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;12.26622
2014;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.68478
2014;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;1.50516
2014;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;2.38799
2014;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;4.88499
2014;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.04068
2014;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.6554
2014;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;5.64005
2014;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.09831
2014;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.03842
2014;27.7.h;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.753
2014;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.12656
2014;27.7.h;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.20897
2014;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;19.01374
2014;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;42.091274
2014;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.865015
2014;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.43844
2014;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;4.24089
2014;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.23052
2014;27.7.j;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.031
2014;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;13.975275
2014;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.00339
2014;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.46104
2014;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;17.432795
2014;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;0.32318
2014;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;1.50516
2014;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;14.291271
2014;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;7.007
2014;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.18876
2014;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.64985
2014;27.7.j;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.04181
2014;27.7.j;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.26329
2014;27.7.j;SKA;Rajiformes;Skates;raj.27.67a-ce-k;1.03887
2014;27.7.j;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.21922
2014;27.7.j;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.11752
2014;27.7.k;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.237074
2014;27.7.k;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.03616
2014;27.7.k;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.59212
2015;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;74.765772
2015;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;10.51352
2015;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;1.197574
2015;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;0.09266
2015;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;9.1536
2015;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;0.1243
2015;27.6.a;RJM;Raja montagui;Spotted ray;rjm.27.67bj;2.09276
2015;27.6.a;RJM;Raja montagui;Spotted ray;rjm.27.67bj;1.90857
2015;27.6.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;9.28207
2015;27.6.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.26764
2015;27.6.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.91982
2015;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;42.954529
2015;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;6.508
2015;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;7.56309
2015;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.09153
2015;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;264.197245
2015;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.013
2015;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.35595
2015;27.7.a;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;11.662525
2015;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;5.853775
2015;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.055
2015;27.7.a;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.13334
2015;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;7.70164
2015;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.043
2015;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.75484
2015;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;55.963423
2015;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.3955
2015;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;2.889862
2015;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;3.88178
2015;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;28.521765
2015;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.5537
2015;27.7.b;RJM;Raja montagui;Spotted ray;rjm.27.67bj;1.77032
2015;27.7.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;3.675702
2015;27.7.b;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.4746
2015;27.7.c;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.487821
2015;27.7.c;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.64453
2015;27.7.c;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.02938
2015;27.7.c;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.87153
2015;27.7.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.63578
2015;27.7.c;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;2.01113
2015;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;1.96959
2015;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;0.069608
2015;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;1.96959
2015;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.03
2015;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.23956
2015;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.04068
2015;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.08588
2015;27.7.g;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.50398
2015;27.7.g;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;1.77636
2015;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;102.107696
2015;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;6.98978
2015;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.4294
2015;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;1.64302
2015;27.7.g;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.18984
2015;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;53.321415
2015;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;31.15047
2015;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.02712
2015;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;2.41029
2015;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;29.719907
2015;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;6.35418
2015;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;25.710513
2015;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.46104
2015;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.33109
2015;27.7.g;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.1243
2015;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;12.646335
2015;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;7.87517
2015;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;1.08706
2015;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;1.21248
2015;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;1.46787
2015;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.00791
2015;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;1.56077
2015;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;3.22615
2015;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.25764
2015;27.7.h;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;1.1349
2015;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.15255
2015;27.7.h;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.58082
2015;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;16.32988
2015;27.7.h;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;6.00248
2015;27.7.j;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.07458
2015;27.7.j;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.0113
2015;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;65.219774
2015;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.09831
2015;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;1.054968
2015;27.7.j;RJC;Raja clavata;Skates;raj.27.67a-ce-k;2.34588
2015;27.7.j;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.28199
2015;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;8.784281
2015;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;1.78992
2015;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.10509
2015;27.7.j;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.11187
2015;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;20.12913
2015;27.7.j;RJM;Raja montagui;Spotted ray;rjm.27.67bj;1.67579
2015;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;11.851615
2015;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.97293
2015;27.7.j;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.73116
2015;27.7.j;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.61655
2015;27.7.j;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.0226
2015;27.7.j;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.600595
2015;27.7.j;SKA;Rajiformes;Skates;raj.27.67a-ce-k;5.91668
2015;27.7.j;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.0678
2015;27.7.j;SRX;Rajiformes;Skates;raj.27.67a-ce-k;4.759447
2015;27.7.j;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.087
2015;27.7.k;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.03616
2015;27.7.k;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.04407
2015;27.8.abd;RJC;Raja clavata;Thornback ray;rjc.27.8;3.88276
2015;27.8.abd;RJF;Leucoraja fullonica;Blonde ray;raj.27.89a;4.04874
2015;27.8.abd;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.17628
2015;27.8.abd;RJM;Raja montagui;Spotted ray;rjm.27.8;11.72072
2015;27.8.abd;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.74327
2015;27.8.abd;RJO;Dipturus spp;Skates;rjb.27.89a;12.95519
2015;27.8.d;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.04294
2016;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;97.515881
2016;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;0.39211
2016;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;0.34691
2016;27.6.a;RJC;Raja clavata;Thornback ray;rjc.27.6;0.34261
2016;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;10.82521
2016;27.6.a;RJH;Raja brachyura;Blonde ray;rjh.27.4a6;0.1057
2016;27.6.a;RJM;Raja montagui;Spotted ray;rjm.27.67bj;10.4525
2016;27.6.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.546842
2016;27.6.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.30849
2016;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;40.489616
2016;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;10.67398
2016;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;126.268372
2016;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.19775
2016;27.7.a;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;5.92346
2016;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.19672
2016;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.033
2016;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;2.35153
2016;27.7.a;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.1808
2016;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;66.679232
2016;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.14125
2016;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.31866
2016;27.7.b;RJC;Raja clavata;Skates;raj.27.67a-ce-k;5.98222
2016;27.7.b;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.25707
2016;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;28.6749
2016;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.31075
2016;27.7.b;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;3.50413
2016;27.7.b;RJM;Raja montagui;Spotted ray;rjm.27.67bj;2.67584
2016;27.7.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;9.235045
2016;27.7.b;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.41591
2016;27.7.b;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.3616
2016;27.7.b;SRX;Rajiformes;Skates;raj.27.67a-ce-k;0.2147
2016;27.7.c;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.645117
2016;27.7.c;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.3762
2016;27.7.c;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.4294
2016;27.7.c;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.14577
2016;27.7.c;RJM;Raja montagui;Skates;raj.27.67a-ce-k;0.03344
2016;27.7.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.836
2016;27.7.c;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;1.881
2016;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.0791
2016;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.13447
2016;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.24069
2016;27.7.g;RAJ;Rajiformes;Skates;raj.27.67a-ce-k;0.05311
2016;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;166.644664
2016;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.1695
2016;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.56613
2016;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;1.31758
2016;27.7.g;RJF;Leucoraja fullonica;Shagreen ray;rjf.27.67;0.11187
2016;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;41.469265
2016;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.30849
2016;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;3.16852
2016;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.03955
2016;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;31.514685
2016;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;22.021066
2016;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.19323
2016;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.1582
2016;27.7.g;RJO;Dipturus spp;Skates;rjb.27.67a-ce-k;0.03955
2016;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;10.59665
2016;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;1.61364
2016;27.7.g;SRX;Rajiformes;Skates;raj.27.67a-ce-k;2.82613
